# Coding: utf-8
# File format version: 2
# Title: CAMS McClear v3.6 model of clear-sky irradiation.
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level assuming clear sky.
#           Calls on the McClear clear-sky model. Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (worldwide coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-mcclear
# Date begin (ISO 8601): 2024-04-01T00:00:00.0
# Date end (ISO 8601): 2025-04-01T00:00:00.0
# Latitude (positive North, ISO 19115): 27.8974
# Longitude (positive East, ISO 19115): 78.0880
# Altitude (m): 191.00
# Time reference: True Solar Time (TST)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_assuming_clear_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2025-04-25
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI/DNI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI
2025-02-13T16:00:00.0/2025-02-13T17:00:00.0;309.5971;182.5059;114.6081;67.8979;489.7425
2025-02-13T17:00:00.0/2025-02-13T18:00:00.0;42.7924;16.3060;5.3950;10.9111;65.0123
2025-02-13T18:00:00.0/2025-02-13T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-13T19:00:00.0/2025-02-13T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-13T20:00:00.0/2025-02-13T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-13T21:00:00.0/2025-02-13T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-13T22:00:00.0/2025-02-13T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-13T23:00:00.0/2025-02-14T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-14T00:00:00.0/2025-02-14T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-14T01:00:00.0/2025-02-14T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-14T02:00:00.0/2025-02-14T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-14T03:00:00.0/2025-02-14T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-14T04:00:00.0/2025-02-14T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-14T05:00:00.0/2025-02-14T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-14T06:00:00.0/2025-02-14T07:00:00.0;44.0005;16.1579;4.9037;11.2542;58.5833
2025-02-14T07:00:00.0/2025-02-14T08:00:00.0;312.2779;177.3047;104.8579;72.4467;442.8075
2025-02-14T08:00:00.0/2025-02-14T09:00:00.0;583.6208;396.7650;283.7152;113.0497;673.6031
2025-02-14T09:00:00.0/2025-02-14T10:00:00.0;805.2278;588.1117;451.4089;136.7028;781.4451
2025-02-14T10:00:00.0/2025-02-14T11:00:00.0;962.0007;725.7267;575.0018;150.7250;834.3868
2025-02-14T11:00:00.0/2025-02-14T12:00:00.0;1043.2585;795.9933;636.5801;159.4131;852.1418
2025-02-14T12:00:00.0/2025-02-14T13:00:00.0;1043.4674;793.2027;630.0668;163.1359;843.1810
2025-02-14T13:00:00.0/2025-02-14T14:00:00.0;962.6171;718.2945;557.9605;160.3340;808.9444
2025-02-14T14:00:00.0/2025-02-14T15:00:00.0;806.2232;581.0533;436.9593;144.0940;755.6655
2025-02-14T15:00:00.0/2025-02-14T16:00:00.0;584.9508;394.0722;280.3610;113.7112;664.7191
2025-02-14T16:00:00.0/2025-02-14T17:00:00.0;313.8878;178.7786;108.4270;70.3516;458.4328
2025-02-14T17:00:00.0/2025-02-14T18:00:00.0;44.9589;16.8588;5.6403;11.2185;66.8058
2025-02-14T18:00:00.0/2025-02-14T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-14T19:00:00.0/2025-02-14T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-14T20:00:00.0/2025-02-14T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-14T21:00:00.0/2025-02-14T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-14T22:00:00.0/2025-02-14T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-14T23:00:00.0/2025-02-15T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-15T00:00:00.0/2025-02-15T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-15T01:00:00.0/2025-02-15T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-15T02:00:00.0/2025-02-15T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-15T03:00:00.0/2025-02-15T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-15T04:00:00.0/2025-02-15T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-15T05:00:00.0/2025-02-15T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-15T06:00:00.0/2025-02-15T07:00:00.0;46.1610;15.3174;3.1331;12.1843;35.6795
2025-02-15T07:00:00.0/2025-02-15T08:00:00.0;316.5862;164.0704;78.8223;85.2481;325.0297
2025-02-15T08:00:00.0/2025-02-15T09:00:00.0;588.1956;372.1024;226.2713;145.8311;532.2565
2025-02-15T09:00:00.0/2025-02-15T10:00:00.0;810.0197;555.9203;367.3625;188.5578;631.7947
2025-02-15T10:00:00.0/2025-02-15T11:00:00.0;966.9458;688.3091;469.0989;219.2102;677.0039
2025-02-15T11:00:00.0/2025-02-15T12:00:00.0;1048.2830;755.0695;513.6887;241.3808;684.1189
2025-02-15T12:00:00.0/2025-02-15T13:00:00.0;1048.4921;749.7527;495.5763;254.1764;659.6963
2025-02-15T13:00:00.0/2025-02-15T14:00:00.0;967.5632;672.4547;418.8851;253.5696;603.5861
2025-02-15T14:00:00.0/2025-02-15T15:00:00.0;811.0177;536.5377;313.2517;223.2860;537.9526
2025-02-15T15:00:00.0/2025-02-15T16:00:00.0;589.5312;355.9643;189.4509;166.5134;443.9498
2025-02-15T16:00:00.0/2025-02-15T17:00:00.0;318.2065;154.8076;62.5928;92.2148;255.2568
2025-02-15T17:00:00.0/2025-02-15T18:00:00.0;47.1653;14.6387;2.2340;12.4046;25.1030
2025-02-15T18:00:00.0/2025-02-15T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-15T19:00:00.0/2025-02-15T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-15T20:00:00.0/2025-02-15T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-15T21:00:00.0/2025-02-15T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-15T22:00:00.0/2025-02-15T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-15T23:00:00.0/2025-02-16T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-16T00:00:00.0/2025-02-16T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-16T01:00:00.0/2025-02-16T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-16T02:00:00.0/2025-02-16T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-16T03:00:00.0/2025-02-16T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-16T04:00:00.0/2025-02-16T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-16T05:00:00.0/2025-02-16T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-16T06:00:00.0/2025-02-16T07:00:00.0;48.4444;16.0651;3.0003;13.0648;33.3255
2025-02-16T07:00:00.0/2025-02-16T08:00:00.0;320.9214;168.3524;79.3826;88.9698;321.2712
2025-02-16T08:00:00.0/2025-02-16T09:00:00.0;592.7886;384.0548;237.1488;146.9060;552.7516
2025-02-16T09:00:00.0/2025-02-16T10:00:00.0;814.8228;575.1817;392.1283;183.0535;669.9452
2025-02-16T10:00:00.0/2025-02-16T11:00:00.0;971.8971;713.5109;508.5031;205.0077;729.7259
2025-02-16T11:00:00.0/2025-02-16T12:00:00.0;1053.3109;785.2441;567.1028;218.1413;751.3073
2025-02-16T12:00:00.0/2025-02-16T13:00:00.0;1053.5201;784.0779;560.6735;223.4045;742.5731
2025-02-16T13:00:00.0/2025-02-16T14:00:00.0;972.5151;709.8714;491.3347;218.5367;704.4334
2025-02-16T14:00:00.0/2025-02-16T15:00:00.0;815.8228;566.9862;365.6262;201.3600;623.2303
2025-02-16T15:00:00.0/2025-02-16T16:00:00.0;594.1291;370.9845;207.3132;163.6713;480.5440
2025-02-16T16:00:00.0/2025-02-16T17:00:00.0;322.5512;157.9517;62.6750;95.2767;250.2176
2025-02-16T17:00:00.0/2025-02-16T18:00:00.0;49.4831;15.2304;2.1623;13.0682;23.6620
2025-02-16T18:00:00.0/2025-02-16T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-16T19:00:00.0/2025-02-16T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-16T20:00:00.0/2025-02-16T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-16T21:00:00.0/2025-02-16T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-16T22:00:00.0/2025-02-16T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-16T23:00:00.0/2025-02-17T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-17T00:00:00.0/2025-02-17T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-17T01:00:00.0/2025-02-17T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-17T02:00:00.0/2025-02-17T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-17T03:00:00.0/2025-02-17T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-17T04:00:00.0/2025-02-17T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-17T05:00:00.0/2025-02-17T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-17T06:00:00.0/2025-02-17T07:00:00.0;50.7946;14.7864;1.5349;13.2515;16.4894
2025-02-17T07:00:00.0/2025-02-17T08:00:00.0;325.2812;147.0807;45.3291;101.7517;179.2260
2025-02-17T08:00:00.0/2025-02-17T09:00:00.0;597.3974;347.6796;159.1802;188.4994;365.8503
2025-02-17T09:00:00.0/2025-02-17T10:00:00.0;819.6344;538.9508;297.6157;241.3351;504.3440
2025-02-17T10:00:00.0/2025-02-17T11:00:00.0;976.8517;681.8773;417.3962;264.4811;595.2676
2025-02-17T11:00:00.0/2025-02-17T12:00:00.0;1058.3395;757.7277;487.7002;270.0275;642.7390
2025-02-17T12:00:00.0/2025-02-17T13:00:00.0;1058.5486;759.3258;491.5293;267.7965;647.6800
2025-02-17T13:00:00.0/2025-02-17T14:00:00.0;977.4700;688.5834;436.0638;252.5196;621.8359
2025-02-17T14:00:00.0/2025-02-17T15:00:00.0;820.6359;551.3639;328.9612;222.4026;557.4142
2025-02-17T15:00:00.0/2025-02-17T16:00:00.0;598.7422;362.8885;189.9677;172.9208;437.0903
2025-02-17T16:00:00.0/2025-02-17T17:00:00.0;326.9200;156.6778;59.1284;97.5494;233.7115
2025-02-17T17:00:00.0/2025-02-17T18:00:00.0;51.8643;15.8229;2.1931;13.6298;23.4486
2025-02-17T18:00:00.0/2025-02-17T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-17T19:00:00.0/2025-02-17T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-17T20:00:00.0/2025-02-17T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-17T21:00:00.0/2025-02-17T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-17T22:00:00.0/2025-02-17T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-17T23:00:00.0/2025-02-18T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-18T00:00:00.0/2025-02-18T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-18T01:00:00.0/2025-02-18T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-18T02:00:00.0/2025-02-18T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-18T03:00:00.0/2025-02-18T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-18T04:00:00.0/2025-02-18T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-18T05:00:00.0/2025-02-18T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-18T06:00:00.0/2025-02-18T07:00:00.0;53.2126;17.5101;3.3111;14.1990;35.1933
2025-02-18T07:00:00.0/2025-02-18T08:00:00.0;329.6646;169.5666;76.4835;93.0831;302.6220
2025-02-18T08:00:00.0/2025-02-18T09:00:00.0;602.0205;382.8398;225.9220;156.9177;517.8922
2025-02-18T09:00:00.0/2025-02-18T10:00:00.0;824.4526;573.5599;375.9932;197.5667;634.2997
2025-02-18T10:00:00.0/2025-02-18T11:00:00.0;981.8077;712.0870;489.4433;222.6436;694.7056
2025-02-18T11:00:00.0/2025-02-18T12:00:00.0;1063.3663;785.5351;552.7681;232.7669;724.7648
2025-02-18T12:00:00.0/2025-02-18T13:00:00.0;1063.5753;787.3641;557.7676;229.5964;731.2068
2025-02-18T13:00:00.0/2025-02-18T14:00:00.0;982.4259;716.3585;499.7845;216.5740;708.9322
2025-02-18T14:00:00.0/2025-02-18T15:00:00.0;825.4551;575.8066;379.8332;195.9734;639.5934
2025-02-18T15:00:00.0/2025-02-18T16:00:00.0;603.3689;380.8938;220.6267;160.2671;503.7888
2025-02-18T16:00:00.0/2025-02-18T17:00:00.0;331.3115;166.4150;70.5409;95.8741;276.0773
2025-02-18T17:00:00.0/2025-02-18T18:00:00.0;54.2744;17.3970;2.8858;14.5112;30.3168
2025-02-18T18:00:00.0/2025-02-18T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-18T19:00:00.0/2025-02-18T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-18T20:00:00.0/2025-02-18T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-18T21:00:00.0/2025-02-18T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-18T22:00:00.0/2025-02-18T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-18T23:00:00.0/2025-02-19T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-19T00:00:00.0/2025-02-19T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-19T01:00:00.0/2025-02-19T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-19T02:00:00.0/2025-02-19T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-19T03:00:00.0/2025-02-19T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-19T04:00:00.0/2025-02-19T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-19T05:00:00.0/2025-02-19T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-19T06:00:00.0/2025-02-19T07:00:00.0;55.6982;20.5644;5.8588;14.7057;61.4726
2025-02-19T07:00:00.0/2025-02-19T08:00:00.0;334.0681;188.5250;107.0678;81.4573;423.3041
2025-02-19T08:00:00.0/2025-02-19T09:00:00.0;606.6541;409.1853;283.1031;126.0822;645.4857
2025-02-19T09:00:00.0/2025-02-19T10:00:00.0;829.2735;601.4442;447.1463;154.2979;750.1594
2025-02-19T10:00:00.0/2025-02-19T11:00:00.0;986.7604;739.9790;567.5197;172.4594;801.2975
2025-02-19T11:00:00.0/2025-02-19T12:00:00.0;1068.3872;811.2785;626.4177;184.8608;817.2112
2025-02-19T12:00:00.0/2025-02-19T13:00:00.0;1068.5958;809.2556;617.3651;191.8905;805.1526
2025-02-19T13:00:00.0/2025-02-19T14:00:00.0;987.3782;734.2878;543.2556;191.0322;766.2852
2025-02-19T14:00:00.0/2025-02-19T15:00:00.0;830.2764;591.8702;412.1498;179.7203;689.8835
2025-02-19T15:00:00.0/2025-02-19T16:00:00.0;608.0054;395.8670;244.7600;151.1070;555.0897
2025-02-19T16:00:00.0/2025-02-19T17:00:00.0;335.7224;176.6850;82.4982;94.1868;320.5206
2025-02-19T17:00:00.0/2025-02-19T18:00:00.0;56.8071;19.1198;3.7216;15.3982;38.1953
2025-02-19T18:00:00.0/2025-02-19T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-19T19:00:00.0/2025-02-19T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-19T20:00:00.0/2025-02-19T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-19T21:00:00.0/2025-02-19T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-19T22:00:00.0/2025-02-19T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-19T23:00:00.0/2025-02-20T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-20T00:00:00.0/2025-02-20T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-20T01:00:00.0/2025-02-20T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-20T02:00:00.0/2025-02-20T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-20T03:00:00.0/2025-02-20T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-20T04:00:00.0/2025-02-20T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-20T05:00:00.0/2025-02-20T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-20T06:00:00.0/2025-02-20T07:00:00.0;58.2522;17.5337;1.9442;15.5896;19.3996
2025-02-20T07:00:00.0/2025-02-20T08:00:00.0;338.4905;158.1180;51.2607;106.8573;195.1627
2025-02-20T08:00:00.0/2025-02-20T09:00:00.0;611.2965;361.0830;168.3731;192.7099;378.8834
2025-02-20T09:00:00.0/2025-02-20T10:00:00.0;834.0950;546.4057;293.8432;252.5625;489.2549
2025-02-20T10:00:00.0/2025-02-20T11:00:00.0;991.7081;681.9347;391.1321;290.8026;549.0892
2025-02-20T11:00:00.0/2025-02-20T12:00:00.0;1073.3998;753.6266;444.7654;308.8612;577.2274
2025-02-20T12:00:00.0/2025-02-20T13:00:00.0;1073.6082;754.3337;446.1167;308.2170;578.8699
2025-02-20T13:00:00.0/2025-02-20T14:00:00.0;992.3251;682.4385;391.4439;290.9946;549.0869
2025-02-20T14:00:00.0/2025-02-20T15:00:00.0;835.0978;547.2782;294.7354;252.5428;490.2696
2025-02-20T15:00:00.0/2025-02-20T16:00:00.0;612.6500;363.6671;171.5383;192.1288;385.3058
2025-02-20T16:00:00.0/2025-02-20T17:00:00.0;340.1513;161.7852;55.1979;106.5873;210.7694
2025-02-20T17:00:00.0/2025-02-20T18:00:00.0;59.4018;18.3744;2.3345;16.0399;23.2829
2025-02-20T18:00:00.0/2025-02-20T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-20T19:00:00.0/2025-02-20T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-20T20:00:00.0/2025-02-20T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-20T21:00:00.0/2025-02-20T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-20T22:00:00.0/2025-02-20T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-20T23:00:00.0/2025-02-21T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-21T00:00:00.0/2025-02-21T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-21T01:00:00.0/2025-02-21T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-21T02:00:00.0/2025-02-21T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-21T03:00:00.0/2025-02-21T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-21T04:00:00.0/2025-02-21T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-21T05:00:00.0/2025-02-21T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-21T06:00:00.0/2025-02-21T07:00:00.0;60.8746;18.6451;2.2789;16.3662;22.3357
2025-02-21T07:00:00.0/2025-02-21T08:00:00.0;342.9297;163.3115;56.2432;107.0683;211.8624
2025-02-21T08:00:00.0/2025-02-21T09:00:00.0;615.9456;371.2398;182.9321;188.3077;408.3291
2025-02-21T09:00:00.0/2025-02-21T10:00:00.0;838.9147;561.3102;320.2273;241.0829;529.8556
2025-02-21T10:00:00.0/2025-02-21T11:00:00.0;996.6481;700.5878;428.4970;272.0908;598.2678
2025-02-21T11:00:00.0/2025-02-21T12:00:00.0;1078.4015;773.7017;486.2014;287.5003;627.8316
2025-02-21T12:00:00.0/2025-02-21T13:00:00.0;1078.6093;773.8245;484.3206;289.5039;625.2553
2025-02-21T13:00:00.0/2025-02-21T14:00:00.0;997.2639;700.7535;424.1086;276.6448;591.7133
2025-02-21T14:00:00.0/2025-02-21T15:00:00.0;839.9169;557.6147;308.7000;248.9146;509.6238
2025-02-21T15:00:00.0/2025-02-21T16:00:00.0;617.3007;362.1726;166.0899;196.0827;368.9644
2025-02-21T16:00:00.0/2025-02-21T17:00:00.0;344.5964;156.0880;47.4250;108.6630;176.9375
2025-02-21T17:00:00.0/2025-02-21T18:00:00.0;62.0178;18.0779;1.8492;16.2287;17.9005
2025-02-21T18:00:00.0/2025-02-21T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-21T19:00:00.0/2025-02-21T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-21T20:00:00.0/2025-02-21T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-21T21:00:00.0/2025-02-21T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-21T22:00:00.0/2025-02-21T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-21T23:00:00.0/2025-02-22T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-22T00:00:00.0/2025-02-22T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-22T01:00:00.0/2025-02-22T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-22T02:00:00.0/2025-02-22T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-22T03:00:00.0/2025-02-22T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-22T04:00:00.0/2025-02-22T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-22T05:00:00.0/2025-02-22T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-22T06:00:00.0/2025-02-22T07:00:00.0;63.5655;22.0858;4.3878;17.6980;42.7776
2025-02-22T07:00:00.0/2025-02-22T08:00:00.0;347.3838;183.9985;82.1283;101.8703;310.0137
2025-02-22T08:00:00.0/2025-02-22T09:00:00.0;620.5989;401.4816;234.2252;167.2564;520.1648
2025-02-22T09:00:00.0/2025-02-22T10:00:00.0;843.7301;594.1044;387.3124;206.7919;637.4073
2025-02-22T10:00:00.0/2025-02-22T11:00:00.0;1001.5774;732.9026;503.8357;229.0669;699.8328
2025-02-22T11:00:00.0/2025-02-22T12:00:00.0;1083.3893;802.0338;559.2199;242.8138;718.5444
2025-02-22T12:00:00.0/2025-02-22T13:00:00.0;1083.5964;795.7896;546.1225;249.6671;701.4605
2025-02-22T13:00:00.0/2025-02-22T14:00:00.0;1002.1918;717.2089;472.3715;244.8374;655.4642
2025-02-22T14:00:00.0/2025-02-22T15:00:00.0;844.7311;573.9124;350.7003;223.2121;575.9982
2025-02-22T15:00:00.0/2025-02-22T16:00:00.0;621.9550;380.7574;201.3026;179.4549;444.8722
2025-02-22T16:00:00.0/2025-02-22T17:00:00.0;349.0557;169.1953;62.7574;106.4379;232.4389
2025-02-22T17:00:00.0/2025-02-22T18:00:00.0;64.7621;20.1920;2.6435;17.5485;25.1507
2025-02-22T18:00:00.0/2025-02-22T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-22T19:00:00.0/2025-02-22T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-22T20:00:00.0/2025-02-22T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-22T21:00:00.0/2025-02-22T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-22T22:00:00.0/2025-02-22T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-22T23:00:00.0/2025-02-23T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-23T00:00:00.0/2025-02-23T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-23T01:00:00.0/2025-02-23T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-23T02:00:00.0/2025-02-23T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-23T03:00:00.0/2025-02-23T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-23T04:00:00.0/2025-02-23T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-23T05:00:00.0/2025-02-23T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2025-02-23T06:00:00.0/2025-02-23T07:00:00.0;66.3260;24.5622;6.5084;18.0538;62.5173
2025-02-23T07:00:00.0/2025-02-23T08:00:00.0;351.8506;197.6699;105.4837;92.1862;395.9060
2025-02-23T08:00:00.0/2025-02-23T09:00:00.0;625.2539;421.1029;278.0360;143.0669;613.8907
2025-02-23T09:00:00.0/2025-02-23T10:00:00.0;848.5380;615.8887;440.3817;175.5070;720.7343
2025-02-23T10:00:00.0/2025-02-23T11:00:00.0;1006.4926;756.4295;560.3882;196.0413;774.3693
